UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
177986,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
177995, 0,"R",243,"R",0,"R",0,"R",0,"R",0,"R",0,"R",243
177995,10,"R",243,"R",0,"R",0,"R",0,"R",0,"R",0,"R",243
177995,40,"R",243,"R",0,"R",0,"R",0,"R",0,"R",0,"R",243
177995,42,"R",243,"R",0,"R",0,"R",0,"R",0,"R",0,"R",243
178059, 0,"R",117,"R",27,"R",39,"R",49,"R",1,"R",0,"R",1
178059,10,"R",116,"R",27,"R",39,"R",49,"R",1,"R",0,"R",0
178059,20,"R",63,"R",27,"R",36,"R",0,"R",0,"R",0,"R",0
178059,30,"R",33,"R",0,"R",3,"R",30,"R",0,"R",0,"R",0
178059,40,"R",20,"R",0,"R",0,"R",19,"R",1,"R",0,"R",0
178059,42,"R",20,"R",0,"R",0,"R",19,"R",1,"R",0,"R",0
178059,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
178129, 0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
178129,10,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
178129,40,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
178129,42,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
178208, 0,"R",24,"R",11,"R",6,"R",6,"R",1,"R",0,"R",0
178208,10,"R",24,"R",11,"R",6,"R",6,"R",1,"R",0,"R",0
178208,40,"R",24,"R",11,"R",6,"R",6,"R",1,"R",0,"R",0
178208,41,"R",24,"R",11,"R",6,"R",6,"R",1,"R",0,"R",0
178217, 0,"R",73,"R",13,"R",11,"R",10,"R",39,"R",0,"R",0
178217,10,"R",73,"R",13,"R",11,"R",10,"R",39,"R",0,"R",0
178217,40,"R",73,"R",13,"R",11,"R",10,"R",39,"R",0,"R",0
178217,42,"R",73,"R",13,"R",11,"R",10,"R",39,"R",0,"R",0
178226, 0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
178226,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
178244, 0,"R",72,"R",16,"R",20,"R",24,"R",12,"R",0,"R",0
178244,10,"R",72,"R",16,"R",20,"R",24,"R",12,"R",0,"R",0
178244,40,"R",72,"R",16,"R",20,"R",24,"R",12,"R",0,"R",0
178244,42,"R",72,"R",16,"R",20,"R",24,"R",12,"R",0,"R",0
178305, 0,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
178305,50,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
178341, 0,"R",197,"R",72,"R",45,"R",64,"R",16,"R",0,"R",0
178341,10,"R",197,"R",72,"R",45,"R",64,"R",16,"R",0,"R",0
178341,20,"R",122,"R",72,"R",38,"R",11,"R",1,"R",0,"R",0
178341,30,"R",15,"R",0,"R",5,"R",10,"R",0,"R",0,"R",0
178341,40,"R",60,"R",0,"R",2,"R",43,"R",15,"R",0,"R",0
178341,41,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
178341,42,"R",58,"R",0,"R",2,"R",41,"R",15,"R",0,"R",0
178369, 0,"R",94,"R",5,"R",18,"R",38,"R",20,"R",8,"R",5
178369,10,"R",94,"R",5,"R",18,"R",38,"R",20,"R",8,"R",5
178369,40,"R",94,"R",5,"R",18,"R",38,"R",20,"R",8,"R",5
178369,41,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
178369,42,"R",16,"R",1,"R",2,"R",3,"R",8,"R",0,"R",2
178369,43,"R",77,"R",4,"R",16,"R",35,"R",12,"R",8,"R",2
178387, 0,"R",194,"R",52,"R",50,"R",69,"R",23,"R",0,"R",0
178387,10,"R",194,"R",52,"R",50,"R",69,"R",23,"R",0,"R",0
178387,20,"R",108,"R",52,"R",47,"R",9,"R",0,"R",0,"R",0
178387,30,"R",59,"R",0,"R",1,"R",58,"R",0,"R",0,"R",0
178387,40,"R",27,"R",0,"R",2,"R",2,"R",23,"R",0,"R",0
178387,42,"R",27,"R",0,"R",2,"R",2,"R",23,"R",0,"R",0
178396, 0,"R",1853,"R",512,"R",545,"R",615,"R",94,"R",14,"R",73
178396,10,"R",1853,"R",512,"R",545,"R",615,"R",94,"R",14,"R",73
178396,20,"R",796,"R",447,"R",348,"R",1,"R",0,"R",0,"R",0
178396,30,"R",270,"R",2,"R",19,"R",249,"R",0,"R",0,"R",0
178396,40,"R",787,"R",63,"R",178,"R",365,"R",94,"R",14,"R",73
178396,42,"R",780,"R",63,"R",178,"R",363,"R",90,"R",14,"R",72
178396,43,"R",7,"R",0,"R",0,"R",2,"R",4,"R",0,"R",1
178402, 0,"R",741,"R",197,"R",239,"R",216,"R",39,"R",36,"R",14
178402,10,"R",740,"R",197,"R",239,"R",216,"R",39,"R",36,"R",13
178402,20,"R",339,"R",171,"R",167,"R",1,"R",0,"R",0,"R",0
178402,30,"R",104,"R",0,"R",13,"R",91,"R",0,"R",0,"R",0
178402,40,"R",297,"R",26,"R",59,"R",124,"R",39,"R",36,"R",13
178402,42,"R",295,"R",26,"R",59,"R",124,"R",37,"R",36,"R",13
178402,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
178402,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
178411, 0,"R",339,"R",112,"R",101,"R",102,"R",0,"R",13,"R",11
178411,10,"R",339,"R",112,"R",101,"R",102,"R",0,"R",13,"R",11
178411,20,"R",200,"R",110,"R",90,"R",0,"R",0,"R",0,"R",0
178411,30,"R",76,"R",0,"R",1,"R",75,"R",0,"R",0,"R",0
178411,40,"R",63,"R",2,"R",10,"R",27,"R",0,"R",13,"R",11
178411,42,"R",57,"R",2,"R",10,"R",27,"R",0,"R",13,"R",5
178411,43,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
178420, 0,"R",467,"R",138,"R",182,"R",113,"R",3,"R",29,"R",2
178420,10,"R",467,"R",138,"R",182,"R",113,"R",3,"R",29,"R",2
178420,20,"R",237,"R",108,"R",129,"R",0,"R",0,"R",0,"R",0
178420,30,"R",49,"R",0,"R",4,"R",45,"R",0,"R",0,"R",0
178420,40,"R",181,"R",30,"R",49,"R",68,"R",3,"R",29,"R",2
178420,42,"R",175,"R",29,"R",48,"R",67,"R",1,"R",28,"R",2
178420,43,"R",6,"R",1,"R",1,"R",1,"R",2,"R",1,"R",0
178448, 0,"R",74,"R",9,"R",17,"R",13,"R",32,"R",0,"R",3
178448,10,"R",71,"R",9,"R",17,"R",13,"R",32,"R",0,"R",0
178448,40,"R",71,"R",9,"R",17,"R",13,"R",32,"R",0,"R",0
178448,41,"R",38,"R",8,"R",13,"R",8,"R",9,"R",0,"R",0
178448,42,"R",33,"R",1,"R",4,"R",5,"R",23,"R",0,"R",0
178448,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
178518, 0,"R",11,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0
178518,10,"R",11,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0
178518,20,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
178518,30,"R",5,"R",4,"R",1,"R",0,"R",0,"R",0,"R",0
178615, 0,"R",312,"R",179,"R",44,"R",59,"R",29,"R",0,"R",1
178615,10,"R",312,"R",179,"R",44,"R",59,"R",29,"R",0,"R",1
178615,20,"R",225,"R",179,"R",43,"R",3,"R",0,"R",0,"R",0
178615,30,"R",20,"R",0,"R",0,"R",20,"R",0,"R",0,"R",0
178615,40,"R",67,"R",0,"R",1,"R",36,"R",29,"R",0,"R",1
178615,42,"R",67,"R",0,"R",1,"R",36,"R",29,"R",0,"R",1
178624, 0,"R",238,"R",32,"R",67,"R",80,"R",49,"R",8,"R",2
178624,10,"R",238,"R",32,"R",67,"R",80,"R",49,"R",8,"R",2
178624,20,"R",98,"R",32,"R",62,"R",4,"R",0,"R",0,"R",0
178624,30,"R",67,"R",0,"R",4,"R",62,"R",1,"R",0,"R",0
178624,40,"R",73,"R",0,"R",1,"R",14,"R",48,"R",8,"R",2
178624,42,"R",73,"R",0,"R",1,"R",14,"R",48,"R",8,"R",2
178679, 0,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
178679,10,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
178679,40,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
178679,43,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
178697, 0,"R",85,"R",26,"R",27,"R",31,"R",1,"R",0,"R",0
178697,10,"R",85,"R",26,"R",27,"R",31,"R",1,"R",0,"R",0
178697,20,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0
178697,40,"R",79,"R",21,"R",26,"R",31,"R",1,"R",0,"R",0
178697,42,"R",79,"R",21,"R",26,"R",31,"R",1,"R",0,"R",0
178721, 0,"R",133,"R",20,"R",43,"R",51,"R",8,"R",11,"R",0
178721,10,"R",133,"R",20,"R",43,"R",51,"R",8,"R",11,"R",0
178721,20,"R",52,"R",19,"R",33,"R",0,"R",0,"R",0,"R",0
178721,30,"R",34,"R",0,"R",8,"R",26,"R",0,"R",0,"R",0
178721,40,"R",47,"R",1,"R",2,"R",25,"R",8,"R",11,"R",0
178721,43,"R",47,"R",1,"R",2,"R",25,"R",8,"R",11,"R",0
178767, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
178767,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
178767,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
178767,41,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
178891, 0,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
178891,10,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
178891,40,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
178891,42,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
178989, 0,"R",30,"R",3,"R",2,"R",13,"R",12,"R",0,"R",0
178989,10,"R",30,"R",3,"R",2,"R",13,"R",12,"R",0,"R",0
178989,40,"R",30,"R",3,"R",2,"R",13,"R",12,"R",0,"R",0
178989,41,"R",20,"R",3,"R",2,"R",12,"R",3,"R",0,"R",0
178989,42,"R",10,"R",0,"R",0,"R",1,"R",9,"R",0,"R",0
179043, 0,"R",126,"R",38,"R",34,"R",43,"R",8,"R",3,"R",0
179043,10,"R",126,"R",38,"R",34,"R",43,"R",8,"R",3,"R",0
179043,20,"R",68,"R",37,"R",29,"R",2,"R",0,"R",0,"R",0
179043,30,"R",32,"R",1,"R",4,"R",27,"R",0,"R",0,"R",0
179043,40,"R",26,"R",0,"R",1,"R",14,"R",8,"R",3,"R",0
179043,42,"R",26,"R",0,"R",1,"R",14,"R",8,"R",3,"R",0
179070, 0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
179070,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
179159, 0,"R",1348,"R",388,"R",377,"R",470,"R",113,"R",0,"R",0
179159,10,"R",1348,"R",388,"R",377,"R",470,"R",113,"R",0,"R",0
179159,20,"R",541,"R",312,"R",226,"R",3,"R",0,"R",0,"R",0
179159,30,"R",237,"R",8,"R",25,"R",202,"R",2,"R",0,"R",0
179159,40,"R",570,"R",68,"R",126,"R",265,"R",111,"R",0,"R",0
179159,42,"R",570,"R",68,"R",126,"R",265,"R",111,"R",0,"R",0
179201, 0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
179201,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
179256, 0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
179256,10,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
179256,40,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
179256,42,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
179265, 0,"R",81,"R",11,"R",19,"R",41,"R",10,"R",0,"R",0
179265,10,"R",81,"R",11,"R",19,"R",41,"R",10,"R",0,"R",0
179265,20,"R",18,"R",8,"R",10,"R",0,"R",0,"R",0,"R",0
179265,30,"R",12,"R",0,"R",3,"R",9,"R",0,"R",0,"R",0
179265,40,"R",51,"R",3,"R",6,"R",32,"R",10,"R",0,"R",0
179265,42,"R",51,"R",3,"R",6,"R",32,"R",10,"R",0,"R",0
179308, 0,"R",413,"R",136,"R",99,"R",115,"R",51,"R",2,"R",10
179308,10,"R",413,"R",136,"R",99,"R",115,"R",51,"R",2,"R",10
179308,40,"R",413,"R",136,"R",99,"R",115,"R",51,"R",2,"R",10
179308,42,"R",411,"R",136,"R",99,"R",115,"R",51,"R",0,"R",10
179308,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0
179317, 0,"R",13,"R",9,"R",1,"R",3,"R",0,"R",0,"R",0
179317,10,"R",13,"R",9,"R",1,"R",3,"R",0,"R",0,"R",0
179317,20,"R",8,"R",6,"R",1,"R",1,"R",0,"R",0,"R",0
179317,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
179317,40,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0
179317,41,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
179317,42,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
179326, 0,"R",122,"R",35,"R",27,"R",30,"R",30,"R",0,"R",0
179326,10,"R",122,"R",35,"R",27,"R",30,"R",30,"R",0,"R",0
179326,20,"R",66,"R",33,"R",17,"R",14,"R",2,"R",0,"R",0
179326,30,"R",29,"R",2,"R",10,"R",15,"R",2,"R",0,"R",0
179326,40,"R",27,"R",0,"R",0,"R",1,"R",26,"R",0,"R",0
179326,42,"R",27,"R",0,"R",0,"R",1,"R",26,"R",0,"R",0
179344, 0,"R",58,"R",3,"R",0,"R",16,"R",34,"R",2,"R",3
179344,10,"R",55,"R",3,"R",0,"R",16,"R",34,"R",2,"R",0
179344,20,"R",16,"R",3,"R",0,"R",13,"R",0,"R",0,"R",0
179344,30,"R",10,"R",0,"R",0,"R",3,"R",7,"R",0,"R",0
179344,40,"R",29,"R",0,"R",0,"R",0,"R",27,"R",2,"R",0
179344,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
179344,42,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
179344,43,"R",13,"R",0,"R",0,"R",0,"R",11,"R",2,"R",0
179344,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
179450, 0,"R",24,"R",4,"R",8,"R",8,"R",4,"R",0,"R",0
179450,10,"R",24,"R",4,"R",8,"R",8,"R",4,"R",0,"R",0
179450,40,"R",24,"R",4,"R",8,"R",8,"R",4,"R",0,"R",0
179450,42,"R",24,"R",4,"R",8,"R",8,"R",4,"R",0,"R",0
179511, 0,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
179511,10,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
179511,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
179511,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
179539, 0,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
179539,10,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
179539,40,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
179539,42,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
179548, 0,"R",51,"R",3,"R",11,"R",27,"R",8,"R",0,"R",2
179548,10,"R",51,"R",3,"R",11,"R",27,"R",8,"R",0,"R",2
179548,20,"R",11,"R",2,"R",8,"R",0,"R",0,"R",0,"R",1
179548,30,"R",11,"R",1,"R",3,"R",6,"R",1,"R",0,"R",0
179548,40,"R",29,"R",0,"R",0,"R",21,"R",7,"R",0,"R",1
179548,42,"R",29,"R",0,"R",0,"R",21,"R",7,"R",0,"R",1
179557, 0,"R",394,"R",126,"R",70,"R",64,"R",134,"R",0,"R",0
179557,10,"R",394,"R",126,"R",70,"R",64,"R",134,"R",0,"R",0
179557,20,"R",206,"R",126,"R",70,"R",9,"R",1,"R",0,"R",0
179557,30,"R",55,"R",0,"R",0,"R",55,"R",0,"R",0,"R",0
179557,40,"R",133,"R",0,"R",0,"R",0,"R",133,"R",0,"R",0
179557,41,"R",111,"R",0,"R",0,"R",0,"R",111,"R",0,"R",0
179557,42,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
179566, 0,"R",708,"R",267,"R",156,"R",127,"R",157,"R",0,"R",1
179566,10,"R",708,"R",267,"R",156,"R",127,"R",157,"R",0,"R",1
179566,20,"R",431,"R",264,"R",147,"R",17,"R",3,"R",0,"R",0
179566,30,"R",97,"R",1,"R",4,"R",92,"R",0,"R",0,"R",0
179566,40,"R",180,"R",2,"R",5,"R",18,"R",154,"R",0,"R",1
179566,41,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
179566,42,"R",179,"R",2,"R",5,"R",18,"R",153,"R",0,"R",1
179645, 0,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
179645,10,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
179645,20,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
179645,30,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
179645,40,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
179645,42,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
179715, 0,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38
179715,10,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
179715,20,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23
179715,30,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
179715,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
179812, 0,"R",54,"R",16,"R",21,"R",11,"R",0,"R",0,"R",6
179812,10,"R",48,"R",16,"R",21,"R",11,"R",0,"R",0,"R",0
179812,40,"R",48,"R",16,"R",21,"R",11,"R",0,"R",0,"R",0
179812,41,"R",48,"R",16,"R",21,"R",11,"R",0,"R",0,"R",0
179812,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
179867, 0,"R",1541,"R",674,"R",302,"R",341,"R",32,"R",170,"R",22
179867,10,"R",1541,"R",674,"R",302,"R",341,"R",32,"R",170,"R",22
179867,20,"R",927,"R",644,"R",283,"R",0,"R",0,"R",0,"R",0
179867,30,"R",352,"R",1,"R",18,"R",333,"R",0,"R",0,"R",0
179867,40,"R",262,"R",29,"R",1,"R",8,"R",32,"R",170,"R",22
179867,42,"R",242,"R",28,"R",1,"R",7,"R",31,"R",153,"R",22
179867,43,"R",20,"R",1,"R",0,"R",1,"R",1,"R",17,"R",0
179894, 0,"R",210,"R",68,"R",72,"R",64,"R",3,"R",3,"R",0
179894,10,"R",210,"R",68,"R",72,"R",64,"R",3,"R",3,"R",0
179894,20,"R",141,"R",65,"R",67,"R",9,"R",0,"R",0,"R",0
179894,30,"R",53,"R",0,"R",5,"R",48,"R",0,"R",0,"R",0
179894,40,"R",16,"R",3,"R",0,"R",7,"R",3,"R",3,"R",0
179894,42,"R",16,"R",3,"R",0,"R",7,"R",3,"R",3,"R",0
179919, 0,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
179919,10,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
179919,40,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
179919,42,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
179946, 0,"R",63,"R",15,"R",17,"R",29,"R",2,"R",0,"R",0
179946,10,"R",63,"R",15,"R",17,"R",29,"R",2,"R",0,"R",0
179946,20,"R",28,"R",14,"R",14,"R",0,"R",0,"R",0,"R",0
179946,30,"R",32,"R",1,"R",3,"R",28,"R",0,"R",0,"R",0
179946,40,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
179946,42,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
179955, 0,"R",78,"R",31,"R",7,"R",37,"R",3,"R",0,"R",0
179955,10,"R",78,"R",31,"R",7,"R",37,"R",3,"R",0,"R",0
179955,20,"R",43,"R",31,"R",6,"R",6,"R",0,"R",0,"R",0
179955,30,"R",20,"R",0,"R",0,"R",20,"R",0,"R",0,"R",0
179955,40,"R",15,"R",0,"R",1,"R",11,"R",3,"R",0,"R",0
179955,41,"R",6,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0
179955,42,"R",9,"R",0,"R",1,"R",8,"R",0,"R",0,"R",0
179964, 0,"R",58,"R",11,"R",12,"R",22,"R",13,"R",0,"R",0
179964,10,"R",58,"R",11,"R",12,"R",22,"R",13,"R",0,"R",0
179964,20,"R",12,"R",10,"R",2,"R",0,"R",0,"R",0,"R",0
179964,30,"R",31,"R",1,"R",8,"R",17,"R",5,"R",0,"R",0
179964,40,"R",15,"R",0,"R",2,"R",5,"R",8,"R",0,"R",0
179964,41,"R",6,"R",0,"R",2,"R",2,"R",2,"R",0,"R",0
179964,42,"R",9,"R",0,"R",0,"R",3,"R",6,"R",0,"R",0
180054, 0,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
180054,10,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
180054,40,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
180054,43,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
180106, 0,"R",90,"R",26,"R",34,"R",25,"R",5,"R",0,"R",0
180106,10,"R",90,"R",26,"R",34,"R",25,"R",5,"R",0,"R",0
180106,20,"R",51,"R",25,"R",24,"R",2,"R",0,"R",0,"R",0
180106,30,"R",33,"R",1,"R",9,"R",23,"R",0,"R",0,"R",0
180106,40,"R",6,"R",0,"R",1,"R",0,"R",5,"R",0,"R",0
180106,42,"R",6,"R",0,"R",1,"R",0,"R",5,"R",0,"R",0
180151, 0,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180151,10,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180151,20,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
180151,30,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
180160, 0,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180160,10,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180160,40,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180160,42,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180179, 0,"R",165,"R",38,"R",24,"R",47,"R",44,"R",11,"R",1
180179,10,"R",164,"R",38,"R",24,"R",47,"R",44,"R",11,"R",0
180179,20,"R",80,"R",36,"R",23,"R",3,"R",18,"R",0,"R",0
180179,30,"R",47,"R",1,"R",0,"R",35,"R",11,"R",0,"R",0
180179,40,"R",37,"R",1,"R",1,"R",9,"R",15,"R",11,"R",0
180179,42,"R",37,"R",1,"R",1,"R",9,"R",15,"R",11,"R",0
180179,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
180197, 0,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54
180197,10,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54
180197,20,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
180197,30,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
180197,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
180197,41,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
180197,42,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
180203, 0,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
180203,10,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
180203,40,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
180203,42,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
180203,43,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
180212, 0,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
180212,10,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
180212,40,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
180212,42,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
180249, 0,"R",44,"R",0,"R",0,"R",0,"R",44,"R",0,"R",0
180249,10,"R",44,"R",0,"R",0,"R",0,"R",44,"R",0,"R",0
180249,20,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
180249,30,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
180249,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
180249,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
180258, 0,"R",40,"R",12,"R",10,"R",15,"R",3,"R",0,"R",0
180258,10,"R",40,"R",12,"R",10,"R",15,"R",3,"R",0,"R",0
180258,20,"R",20,"R",11,"R",7,"R",2,"R",0,"R",0,"R",0
180258,30,"R",16,"R",1,"R",3,"R",12,"R",0,"R",0,"R",0
180258,40,"R",4,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0
180258,42,"R",4,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0
180276, 0,"R",40,"R",0,"R",0,"R",0,"R",40,"R",0,"R",0
180276,10,"R",40,"R",0,"R",0,"R",0,"R",40,"R",0,"R",0
180276,20,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180276,30,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
180276,40,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
180276,42,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
180328, 0,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180328,10,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180328,40,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180328,42,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180373, 0,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
180373,10,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
180373,40,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
180373,42,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
180416, 0,"R",136,"R",33,"R",29,"R",45,"R",29,"R",0,"R",0
180416,10,"R",136,"R",33,"R",29,"R",45,"R",29,"R",0,"R",0
180416,20,"R",63,"R",33,"R",15,"R",3,"R",12,"R",0,"R",0
180416,30,"R",66,"R",0,"R",14,"R",40,"R",12,"R",0,"R",0
180416,40,"R",7,"R",0,"R",0,"R",2,"R",5,"R",0,"R",0
180416,42,"R",7,"R",0,"R",0,"R",2,"R",5,"R",0,"R",0
180461, 0,"R",550,"R",178,"R",144,"R",134,"R",40,"R",0,"R",54
180461,10,"R",496,"R",178,"R",144,"R",134,"R",40,"R",0,"R",0
180461,20,"R",323,"R",178,"R",138,"R",3,"R",4,"R",0,"R",0
180461,30,"R",143,"R",0,"R",6,"R",131,"R",6,"R",0,"R",0
