UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
178411,42,"R",51,"R",0,"R",11,"R",23,"R",1,"R",13,"R",3
178411,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
178420, 0,"R",470,"R",129,"R",173,"R",132,"R",3,"R",23,"R",10
178420,10,"R",470,"R",129,"R",173,"R",132,"R",3,"R",23,"R",10
178420,20,"R",227,"R",100,"R",124,"R",0,"R",0,"R",0,"R",3
178420,30,"R",59,"R",1,"R",6,"R",52,"R",0,"R",0,"R",0
178420,40,"R",184,"R",28,"R",43,"R",80,"R",3,"R",23,"R",7
178420,42,"R",183,"R",28,"R",43,"R",80,"R",2,"R",23,"R",7
178420,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
178448, 0,"R",71,"R",8,"R",15,"R",13,"R",31,"R",0,"R",4
178448,10,"R",67,"R",8,"R",15,"R",13,"R",31,"R",0,"R",0
178448,40,"R",67,"R",8,"R",15,"R",13,"R",31,"R",0,"R",0
178448,41,"R",28,"R",5,"R",11,"R",6,"R",6,"R",0,"R",0
178448,42,"R",39,"R",3,"R",4,"R",7,"R",25,"R",0,"R",0
178448,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
178518, 0,"R",11,"R",9,"R",2,"R",0,"R",0,"R",0,"R",0
178518,10,"R",11,"R",9,"R",2,"R",0,"R",0,"R",0,"R",0
178518,20,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
178518,30,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
178615, 0,"R",316,"R",191,"R",40,"R",56,"R",28,"R",0,"R",1
178615,10,"R",316,"R",191,"R",40,"R",56,"R",28,"R",0,"R",1
178615,20,"R",232,"R",191,"R",36,"R",5,"R",0,"R",0,"R",0
178615,30,"R",26,"R",0,"R",4,"R",22,"R",0,"R",0,"R",0
178615,40,"R",58,"R",0,"R",0,"R",29,"R",28,"R",0,"R",1
178615,42,"R",58,"R",0,"R",0,"R",29,"R",28,"R",0,"R",1
178624, 0,"R",233,"R",35,"R",67,"R",73,"R",52,"R",6,"R",0
178624,10,"R",233,"R",35,"R",67,"R",73,"R",52,"R",6,"R",0
178624,20,"R",98,"R",35,"R",60,"R",3,"R",0,"R",0,"R",0
178624,30,"R",67,"R",0,"R",6,"R",58,"R",3,"R",0,"R",0
178624,40,"R",68,"R",0,"R",1,"R",12,"R",49,"R",6,"R",0
178624,42,"R",68,"R",0,"R",1,"R",12,"R",49,"R",6,"R",0
178679, 0,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
178679,10,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
178679,40,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
178679,43,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
178697, 0,"R",88,"R",26,"R",32,"R",29,"R",1,"R",0,"R",0
178697,10,"R",88,"R",26,"R",32,"R",29,"R",1,"R",0,"R",0
178697,20,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",0
178697,40,"R",81,"R",21,"R",30,"R",29,"R",1,"R",0,"R",0
178697,42,"R",81,"R",21,"R",30,"R",29,"R",1,"R",0,"R",0
178721, 0,"R",125,"R",19,"R",44,"R",48,"R",7,"R",7,"R",0
178721,10,"R",125,"R",19,"R",44,"R",48,"R",7,"R",7,"R",0
178721,20,"R",48,"R",18,"R",30,"R",0,"R",0,"R",0,"R",0
178721,30,"R",36,"R",0,"R",11,"R",25,"R",0,"R",0,"R",0
178721,40,"R",41,"R",1,"R",3,"R",23,"R",7,"R",7,"R",0
178721,42,"R",40,"R",1,"R",3,"R",23,"R",7,"R",6,"R",0
178721,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
178767, 0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
178767,10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
178767,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
178767,43,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
178891, 0,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
178891,10,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
178891,40,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
178891,42,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
178989, 0,"R",33,"R",4,"R",2,"R",18,"R",9,"R",0,"R",0
178989,10,"R",33,"R",4,"R",2,"R",18,"R",9,"R",0,"R",0
178989,40,"R",33,"R",4,"R",2,"R",18,"R",9,"R",0,"R",0
178989,41,"R",26,"R",4,"R",2,"R",18,"R",2,"R",0,"R",0
178989,42,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
179043, 0,"R",123,"R",37,"R",34,"R",43,"R",7,"R",2,"R",0
179043,10,"R",123,"R",37,"R",34,"R",43,"R",7,"R",2,"R",0
179043,20,"R",69,"R",37,"R",30,"R",2,"R",0,"R",0,"R",0
179043,30,"R",32,"R",0,"R",2,"R",30,"R",0,"R",0,"R",0
179043,40,"R",22,"R",0,"R",2,"R",11,"R",7,"R",2,"R",0
179043,42,"R",15,"R",0,"R",2,"R",8,"R",4,"R",1,"R",0
179043,43,"R",7,"R",0,"R",0,"R",3,"R",3,"R",1,"R",0
179070, 0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
179070,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
179159, 0,"R",1315,"R",391,"R",358,"R",458,"R",107,"C",0,"C",1
179159,10,"R",1315,"R",391,"R",358,"R",458,"R",107,"C",0,"C",1
179159,20,"R",538,"R",314,"R",220,"R",3,"R",1,"R",0,"R",0
179159,30,"R",249,"R",9,"R",18,"R",221,"R",1,"R",0,"R",0
179159,40,"R",528,"R",68,"R",120,"R",234,"R",105,"C",0,"C",1
179159,42,"R",528,"R",68,"R",120,"R",234,"R",105,"C",0,"C",1
179201, 0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
179201,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
179256, 0,"R",13,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0
179256,10,"R",13,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0
179256,40,"R",13,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0
179256,42,"R",13,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0
179265, 0,"R",83,"R",14,"R",19,"R",39,"R",11,"R",0,"R",0
179265,10,"R",83,"R",14,"R",19,"R",39,"R",11,"R",0,"R",0
179265,20,"R",20,"R",12,"R",8,"R",0,"R",0,"R",0,"R",0
179265,30,"R",14,"R",1,"R",3,"R",10,"R",0,"R",0,"R",0
179265,40,"R",49,"R",1,"R",8,"R",29,"R",11,"R",0,"R",0
179265,42,"R",49,"R",1,"R",8,"R",29,"R",11,"R",0,"R",0
179308, 0,"R",397,"R",130,"R",103,"R",113,"R",49,"R",2,"R",0
179308,10,"R",397,"R",130,"R",103,"R",113,"R",49,"R",2,"R",0
179308,40,"R",397,"R",130,"R",103,"R",113,"R",49,"R",2,"R",0
179308,42,"R",395,"R",130,"R",103,"R",113,"R",49,"R",0,"R",0
179308,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0
179317, 0,"R",14,"R",8,"R",4,"R",2,"R",0,"R",0,"R",0
179317,10,"R",14,"R",8,"R",4,"R",2,"R",0,"R",0,"R",0
179317,20,"R",11,"R",7,"R",4,"R",0,"R",0,"R",0,"R",0
179317,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
179317,40,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
179317,41,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
179326, 0,"R",121,"R",30,"R",26,"R",37,"R",26,"R",2,"R",0
179326,10,"R",121,"R",30,"R",26,"R",37,"R",26,"R",2,"R",0
179326,20,"R",65,"R",30,"R",20,"R",13,"R",2,"R",0,"R",0
179326,30,"R",30,"R",0,"R",6,"R",23,"R",1,"R",0,"R",0
179326,40,"R",26,"R",0,"R",0,"R",1,"R",23,"R",2,"R",0
179326,42,"R",26,"R",0,"R",0,"R",1,"R",23,"R",2,"R",0
179344, 0,"R",36,"R",3,"R",2,"R",14,"R",4,"R",1,"R",12
179344,10,"R",36,"R",3,"R",2,"R",14,"R",4,"R",1,"R",12
179344,20,"R",16,"R",3,"R",2,"R",11,"R",0,"R",0,"R",0
179344,30,"R",7,"R",0,"R",0,"R",3,"R",4,"R",0,"R",0
179344,40,"R",13,"R",0,"R",0,"R",0,"R",0,"R",1,"R",12
179344,42,"R",3,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2
179344,43,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
179450, 0,"R",20,"R",5,"R",5,"R",7,"R",3,"R",0,"R",0
179450,10,"R",20,"R",5,"R",5,"R",7,"R",3,"R",0,"R",0
179450,40,"R",20,"R",5,"R",5,"R",7,"R",3,"R",0,"R",0
179450,42,"R",20,"R",5,"R",5,"R",7,"R",3,"R",0,"R",0
179511, 0,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
179511,10,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
179511,40,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
179511,42,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
179539, 0,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
179539,10,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
179539,40,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
179539,42,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
179548, 0,"R",51,"R",5,"R",12,"R",27,"R",7,"R",0,"R",0
179548,10,"R",51,"R",5,"R",12,"R",27,"R",7,"R",0,"R",0
179548,20,"R",12,"R",4,"R",8,"R",0,"R",0,"R",0,"R",0
179548,30,"R",12,"R",1,"R",4,"R",7,"R",0,"R",0,"R",0
179548,40,"R",27,"R",0,"R",0,"R",20,"R",7,"R",0,"R",0
179548,42,"R",27,"R",0,"R",0,"R",20,"R",7,"R",0,"R",0
179557, 0,"R",395,"R",133,"R",64,"R",69,"R",129,"R",0,"R",0
179557,10,"R",395,"R",133,"R",64,"R",69,"R",129,"R",0,"R",0
179557,20,"R",206,"R",133,"R",62,"R",10,"R",1,"R",0,"R",0
179557,30,"R",61,"R",0,"R",2,"R",59,"R",0,"R",0,"R",0
179557,40,"R",128,"R",0,"R",0,"R",0,"R",128,"R",0,"R",0
179557,41,"R",114,"R",0,"R",0,"R",0,"R",114,"R",0,"R",0
179557,42,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
179566, 0,"R",685,"R",253,"R",162,"R",115,"R",154,"R",0,"R",1
179566,10,"R",685,"R",253,"R",162,"R",115,"R",154,"R",0,"R",1
179566,20,"R",429,"R",253,"R",155,"R",17,"R",4,"R",0,"R",0
179566,30,"R",89,"R",0,"R",4,"R",85,"R",0,"R",0,"R",0
179566,40,"R",167,"R",0,"R",3,"R",13,"R",150,"R",0,"R",1
179566,42,"R",167,"R",0,"R",3,"R",13,"R",150,"R",0,"R",1
179645, 0,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61
179645,10,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61
179645,20,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
179645,30,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
179645,40,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
179645,42,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
179715, 0,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38
179715,10,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
179715,20,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
179715,30,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
179715,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
179812, 0,"R",57,"R",16,"R",21,"R",15,"R",0,"R",0,"R",5
179812,10,"R",52,"R",16,"R",21,"R",15,"R",0,"R",0,"R",0
179812,40,"R",52,"R",16,"R",21,"R",15,"R",0,"R",0,"R",0
179812,41,"R",52,"R",16,"R",21,"R",15,"R",0,"R",0,"R",0
179812,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
179867, 0,"R",1547,"R",694,"R",280,"R",353,"R",42,"R",156,"R",22
179867,10,"R",1547,"R",694,"R",280,"R",353,"R",42,"R",156,"R",22
179867,20,"R",932,"R",668,"R",264,"R",0,"R",0,"R",0,"R",0
179867,30,"R",360,"R",1,"R",16,"R",343,"R",0,"R",0,"R",0
179867,40,"R",255,"R",25,"R",0,"R",10,"R",42,"R",156,"R",22
179867,42,"R",236,"R",23,"R",0,"R",9,"R",42,"R",142,"R",20
179867,43,"R",19,"R",2,"R",0,"R",1,"R",0,"R",14,"R",2
179894, 0,"R",202,"R",68,"R",73,"R",58,"R",1,"R",1,"R",1
179894,10,"R",202,"R",68,"R",73,"R",58,"R",1,"R",1,"R",1
179894,20,"R",134,"R",65,"R",66,"R",3,"R",0,"R",0,"R",0
179894,30,"R",54,"R",0,"R",7,"R",47,"R",0,"R",0,"R",0
179894,40,"R",14,"R",3,"R",0,"R",8,"R",1,"R",1,"R",1
179894,42,"R",14,"R",3,"R",0,"R",8,"R",1,"R",1,"R",1
179919, 0,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
179919,10,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
179919,40,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
179919,42,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
179946, 0,"R",59,"R",16,"R",11,"R",28,"R",4,"R",0,"R",0
179946,10,"R",59,"R",16,"R",11,"R",28,"R",4,"R",0,"R",0
179946,20,"R",26,"R",15,"R",10,"R",1,"R",0,"R",0,"R",0
179946,30,"R",32,"R",1,"R",1,"R",26,"R",4,"R",0,"R",0
179946,40,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
179946,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
179955, 0,"R",74,"R",34,"R",7,"R",27,"R",6,"R",0,"R",0
179955,10,"R",74,"R",34,"R",7,"R",27,"R",6,"R",0,"R",0
179955,20,"R",40,"R",34,"R",0,"R",6,"R",0,"R",0,"R",0
179955,30,"R",23,"R",0,"R",7,"R",16,"R",0,"R",0,"R",0
179955,40,"R",11,"R",0,"R",0,"R",5,"R",6,"R",0,"R",0
179955,41,"R",5,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0
179955,42,"R",6,"R",0,"R",0,"R",1,"R",5,"R",0,"R",0
179964, 0,"R",56,"R",11,"R",10,"R",23,"R",12,"R",0,"R",0
179964,10,"R",56,"R",11,"R",10,"R",23,"R",12,"R",0,"R",0
179964,20,"R",12,"R",11,"R",1,"R",0,"R",0,"R",0,"R",0
179964,30,"R",41,"R",0,"R",9,"R",23,"R",9,"R",0,"R",0
179964,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
179964,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
180054, 0,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
180054,10,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
180054,40,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
180054,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
180054,43,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
180106, 0,"R",86,"R",24,"R",41,"R",18,"R",3,"R",0,"R",0
180106,10,"R",86,"R",24,"R",41,"R",18,"R",3,"R",0,"R",0
180106,20,"R",50,"R",22,"R",27,"R",1,"R",0,"R",0,"R",0
180106,30,"R",31,"R",2,"R",13,"R",16,"R",0,"R",0,"R",0
180106,40,"R",5,"R",0,"R",1,"R",1,"R",3,"R",0,"R",0
180106,42,"R",5,"R",0,"R",1,"R",1,"R",3,"R",0,"R",0
180151, 0,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
180151,10,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
180151,20,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
180151,30,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
180160, 0,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180160,10,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180160,40,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180160,42,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
180179, 0,"R",161,"R",39,"R",27,"R",40,"R",47,"R",7,"R",1
180179,10,"R",160,"R",39,"R",27,"R",40,"R",47,"R",7,"R",0
180179,20,"R",85,"R",37,"R",26,"R",4,"R",18,"R",0,"R",0
180179,30,"R",39,"R",1,"R",0,"R",29,"R",9,"R",0,"R",0
180179,40,"R",36,"R",1,"R",1,"R",7,"R",20,"R",7,"R",0
180179,42,"R",36,"R",1,"R",1,"R",7,"R",20,"R",7,"R",0
180179,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
180197, 0,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
180197,10,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
180197,20,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25
180197,30,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
180197,40,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
180197,42,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
180203, 0,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
180203,10,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
180203,40,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
180203,42,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
180203,43,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
180212, 0,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
180212,10,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
180212,40,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
180212,42,"R",25,"R",0,"R",0,"R",0,"R",25,"R",0,"R",0
180249, 0,"R",44,"R",0,"R",0,"R",0,"R",44,"R",0,"R",0
180249,10,"R",44,"R",0,"R",0,"R",0,"R",44,"R",0,"R",0
180249,20,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
180249,30,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
180249,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
180249,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
180258, 0,"R",41,"R",13,"R",9,"R",17,"R",2,"R",0,"R",0
180258,10,"R",41,"R",13,"R",9,"R",17,"R",2,"R",0,"R",0
180258,20,"R",17,"R",12,"R",2,"R",3,"R",0,"R",0,"R",0
180258,30,"R",24,"R",1,"R",7,"R",14,"R",2,"R",0,"R",0
180276, 0,"R",41,"R",0,"R",0,"R",0,"R",41,"R",0,"R",0
180276,10,"R",41,"R",0,"R",0,"R",0,"R",41,"R",0,"R",0
180276,20,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
180276,30,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
180276,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
180276,42,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
180328, 0,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180328,10,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180328,40,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180328,42,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
180373, 0,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
180373,10,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
180373,40,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
180373,42,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
180416, 0,"R",135,"R",34,"R",32,"R",41,"R",28,"R",0,"R",0
180416,10,"R",135,"R",34,"R",32,"R",41,"R",28,"R",0,"R",0
180416,20,"R",64,"R",34,"R",17,"R",2,"R",11,"R",0,"R",0
180416,30,"R",61,"R",0,"R",14,"R",36,"R",11,"R",0,"R",0
180416,40,"R",10,"R",0,"R",1,"R",3,"R",6,"R",0,"R",0
180416,42,"R",10,"R",0,"R",1,"R",3,"R",6,"R",0,"R",0
180461, 0,"R",579,"R",183,"R",150,"R",127,"R",48,"R",0,"R",71
180461,10,"R",508,"R",183,"R",150,"R",127,"R",48,"R",0,"R",0
180461,20,"R",332,"R",180,"R",145,"R",3,"R",4,"R",0,"R",0
180461,30,"R",119,"R",1,"R",4,"R",109,"R",5,"R",0,"R",0
180461,40,"R",57,"R",2,"R",1,"R",15,"R",39,"R",0,"R",0
180461,42,"R",49,"R",1,"R",1,"R",13,"R",34,"R",0,"R",0
180461,43,"R",8,"R",1,"R",0,"R",2,"R",5,"R",0,"R",0
180461,50,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71
180489, 0,"R",580,"R",224,"R",155,"R",93,"R",74,"R",34,"R",0
180489,10,"R",580,"R",224,"R",155,"R",93,"R",74,"R",34,"R",0
180489,20,"R",370,"R",221,"R",126,"R",0,"R",23,"R",0,"R",0
180489,30,"R",124,"R",1,"R",29,"R",80,"R",14,"R",0,"R",0
180489,40,"R",86,"R",2,"R",0,"R",13,"R",37,"R",34,"R",0
180489,42,"R",84,"R",1,"R",0,"R",13,"R",36,"R",34,"R",0
180489,43,"R",2,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0
180522, 0,"R",66,"R",20,"R",13,"R",21,"R",11,"R",1,"R",0
180522,10,"R",66,"R",20,"R",13,"R",21,"R",11,"R",1,"R",0
180522,20,"R",35,"R",20,"R",10,"R",5,"R",0,"R",0,"R",0
180522,30,"R",16,"R",0,"R",3,"R",8,"R",5,"R",0,"R",0
180522,40,"R",15,"R",0,"R",0,"R",8,"R",6,"R",1,"R",0
180522,42,"R",15,"R",0,"R",0,"R",8,"R",6,"R",1,"R",0
180595, 0,"R",64,"R",25,"R",12,"R",27,"R",0,"R",0,"R",0
180595,10,"R",64,"R",25,"R",12,"R",27,"R",0,"R",0,"R",0
180595,20,"R",36,"R",24,"R",9,"R",3,"R",0,"R",0,"R",0
180595,30,"R",19,"R",1,"R",3,"R",15,"R",0,"R",0,"R",0
180595,40,"R",9,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0
180595,42,"R",9,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0
180647, 0,"R",69,"R",0,"R",0,"R",0,"R",65,"R",0,"R",4
180647,10,"R",65,"R",0,"R",0,"R",0,"R",65,"R",0,"R",0
180647,40,"R",65,"R",0,"R",0,"R",0,"R",65,"R",0,"R",0
180647,42,"R",65,"R",0,"R",0,"R",0,"R",65,"R",0,"R",0
180647,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
180692, 0,"R",70,"R",23,"R",12,"R",18,"R",16,"R",0,"R",1
180692,10,"R",69,"R",23,"R",12,"R",18,"R",16,"R",0,"R",0
180692,20,"R",27,"R",23,"R",4,"R",0,"R",0,"R",0,"R",0
180692,30,"R",19,"R",0,"R",6,"R",13,"R",0,"R",0,"R",0
180692,40,"R",23,"R",0,"R",2,"R",5,"R",16,"R",0,"R",0
180692,42,"R",19,"R",0,"R",2,"R",5,"R",12,"R",0,"R",0
180692,43,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
180692,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
180814, 0,"R",94,"R",15,"R",34,"R",40,"R",0,"R",0,"R",5
180814,10,"R",94,"R",15,"R",34,"R",40,"R",0,"R",0,"R",5
180814,40,"R",94,"R",15,"R",34,"R",40,"R",0,"R",0,"R",5
180814,42,"R",94,"R",15,"R",34,"R",40,"R",0,"R",0,"R",5
180832, 0,"R",52,"R",2,"R",7,"R",24,"R",19,"R",0,"R",0
180832,10,"R",52,"R",2,"R",7,"R",24,"R",19,"R",0,"R",0
180832,40,"R",52,"R",2,"R",7,"R",24,"R",19,"R",0,"R",0
180832,42,"R",52,"R",2,"R",7,"R",24,"R",19,"R",0,"R",0
180878, 0,"R",37,"R",4,"R",5,"R",23,"R",5,"R",0,"R",0
180878,10,"R",37,"R",4,"R",5,"R",23,"R",5,"R",0,"R",0
180878,40,"R",37,"R",4,"R",5,"R",23,"R",5,"R",0,"R",0
180878,42,"R",37,"R",4,"R",5,"R",23,"R",5,"R",0,"R",0
180902, 0,"R",170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",170
180902,10,"R",170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",170
180902,40,"R",170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",170
180902,42,"R",170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",170
180948, 0,"R",86,"R",33,"R",22,"R",26,"R",4,"R",1,"R",0
180948,10,"R",86,"R",33,"R",22,"R",26,"R",4,"R",1,"R",0
180948,20,"R",49,"R",32,"R",16,"R",1,"R",0,"R",0,"R",0
180948,30,"R",28,"R",0,"R",5,"R",21,"R",2,"R",0,"R",0
180948,40,"R",9,"R",1,"R",1,"R",4,"R",2,"R",1,"R",0
180948,42,"R",9,"R",1,"R",1,"R",4,"R",2,"R",1,"R",0
180984, 0,"R",60,"R",19,"R",12,"R",25,"R",1,"R",0,"R",3
180984,10,"R",60,"R",19,"R",12,"R",25,"R",1,"R",0,"R",3
180984,40,"R",60,"R",19,"R",12,"R",25,"R",1,"R",0,"R",3
180984,41,"R",57,"R",19,"R",12,"R",25,"R",1,"R",0,"R",0
180984,42,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
180984,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
181002, 0,"R",765,"R",196,"R",266,"R",261,"R",40,"R",2,"R",0
181002,10,"R",765,"R",196,"R",266,"R",261,"R",40,"R",2,"R",0
181002,20,"R",431,"R",179,"R",219,"R",33,"R",0,"R",0,"R",0
181002,30,"R",158,"R",11,"R",19,"R",115,"R",13,"R",0,"R",0
181002,40,"R",176,"R",6,"R",28,"R",113,"R",27,"R",2,"R",0
181002,42,"R",176,"R",6,"R",28,"R",113,"R",27,"R",2,"R",0
181020, 0,"R",78,"R",22,"R",25,"R",23,"R",5,"R",3,"R",0
181020,10,"R",78,"R",22,"R",25,"R",23,"R",5,"R",3,"R",0
181020,20,"R",41,"R",21,"R",20,"R",0,"R",0,"R",0,"R",0
181020,30,"R",18,"R",0,"R",1,"R",17,"R",0,"R",0,"R",0
181020,40,"R",19,"R",1,"R",4,"R",6,"R",5,"R",3,"R",0
181020,42,"R",19,"R",1,"R",4,"R",6,"R",5,"R",3,"R",0
