UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
135726,41,"R",50,"R",0,"R",0,"R",0,"R",0,"R",50,"R",0
135726,42,"R",364,"R",16,"R",21,"R",81,"R",1,"R",245,"R",0
135939, 0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
135939,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
135957, 0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
135957,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
136066, 0,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
136066,10,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
136066,40,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
136066,41,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
136145, 0,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
136145,10,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
136145,20,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
136145,30,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
136145,40,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18
136145,43,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18
136172, 0,"R",478,"R",93,"R",146,"R",140,"R",79,"R",18,"R",2
136172,10,"R",478,"R",93,"R",146,"R",140,"R",79,"R",18,"R",2
136172,20,"R",233,"R",93,"R",140,"R",0,"R",0,"R",0,"R",0
136172,30,"R",130,"R",0,"R",5,"R",125,"R",0,"R",0,"R",0
136172,40,"R",115,"R",0,"R",1,"R",15,"R",79,"R",18,"R",2
136172,41,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
136172,42,"R",107,"R",0,"R",1,"R",15,"R",71,"R",18,"R",2
136206, 0,"R",14,"R",2,"R",10,"R",2,"R",0,"R",0,"R",0
136206,10,"R",14,"R",2,"R",10,"R",2,"R",0,"R",0,"R",0
136206,40,"R",14,"R",2,"R",10,"R",2,"R",0,"R",0,"R",0
136206,42,"R",14,"R",2,"R",10,"R",2,"R",0,"R",0,"R",0
136215, 0,"R",805,"R",170,"R",207,"R",315,"R",25,"R",4,"R",84
136215,10,"R",804,"R",170,"R",207,"R",315,"R",25,"R",4,"R",83
136215,20,"R",24,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0
136215,30,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
136215,40,"R",779,"R",146,"R",206,"R",315,"R",25,"R",4,"R",83
136215,41,"R",683,"R",143,"R",193,"R",269,"R",1,"R",1,"R",76
136215,42,"R",96,"R",3,"R",13,"R",46,"R",24,"R",3,"R",7
136215,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
136233, 0,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99
136233,10,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99
136233,20,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
136233,30,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
136233,40,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
136233,42,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
136288, 0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
136288,50,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
136330, 0,"R",162,"R",36,"R",61,"R",61,"R",4,"R",0,"R",0
136330,10,"R",162,"R",36,"R",61,"R",61,"R",4,"R",0,"R",0
136330,40,"R",162,"R",36,"R",61,"R",61,"R",4,"R",0,"R",0
136330,42,"R",162,"R",36,"R",61,"R",61,"R",4,"R",0,"R",0
136358, 0,"R",300,"R",0,"R",0,"R",0,"R",1,"R",0,"R",299
136358,10,"R",300,"R",0,"R",0,"R",0,"R",1,"R",0,"R",299
136358,20,"R",207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",207
136358,30,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"R",84
136358,40,"R",9,"R",0,"R",0,"R",0,"R",1,"R",0,"R",8
136358,43,"R",9,"R",0,"R",0,"R",0,"R",1,"R",0,"R",8
136400, 0,"R",153,"R",31,"R",22,"R",35,"R",59,"R",0,"R",6
136400,10,"R",153,"R",31,"R",22,"R",35,"R",59,"R",0,"R",6
136400,20,"R",90,"R",27,"R",21,"R",32,"R",10,"R",0,"R",0
136400,30,"R",54,"R",4,"R",1,"R",3,"R",46,"R",0,"R",0
136400,40,"R",9,"R",0,"R",0,"R",0,"R",3,"R",0,"R",6
136400,42,"R",9,"R",0,"R",0,"R",0,"R",3,"R",0,"R",6
136473, 0,"R",180,"R",70,"R",26,"R",28,"R",56,"R",0,"R",0
136473,10,"R",180,"R",70,"R",26,"R",28,"R",56,"R",0,"R",0
136473,20,"R",116,"R",70,"R",26,"R",16,"R",4,"R",0,"R",0
136473,30,"R",64,"R",0,"R",0,"R",12,"R",52,"R",0,"R",0
136516, 0,"R",151,"R",0,"R",0,"R",0,"R",0,"R",0,"R",151
136516,10,"R",151,"R",0,"R",0,"R",0,"R",0,"R",0,"R",151
136516,20,"R",104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104
136516,30,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
136701, 0,"R",9,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0
136701,10,"R",9,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0
136701,40,"R",9,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0
136701,42,"R",9,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0
136774, 0,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136774,10,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136774,40,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136774,42,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136950, 0,"R",219,"R",72,"R",58,"R",60,"R",0,"R",29,"R",0
136950,10,"R",219,"R",72,"R",58,"R",60,"R",0,"R",29,"R",0
136950,20,"R",126,"R",70,"R",56,"R",0,"R",0,"R",0,"R",0
136950,30,"R",44,"R",0,"R",0,"R",44,"R",0,"R",0,"R",0
136950,40,"R",49,"R",2,"R",2,"R",16,"R",0,"R",29,"R",0
136950,41,"R",49,"R",2,"R",2,"R",16,"R",0,"R",29,"R",0
137032, 0,"R",165,"R",27,"R",47,"R",68,"R",23,"R",0,"R",0
137032,10,"R",165,"R",27,"R",47,"R",68,"R",23,"R",0,"R",0
137032,20,"R",39,"R",18,"R",18,"R",3,"R",0,"R",0,"R",0
137032,30,"R",61,"R",5,"R",18,"R",38,"R",0,"R",0,"R",0
137032,40,"R",65,"R",4,"R",11,"R",27,"R",23,"R",0,"R",0
137032,42,"R",65,"R",4,"R",11,"R",27,"R",23,"R",0,"R",0
137078, 0,"R",379,"R",0,"R",0,"R",0,"R",0,"R",0,"R",379
137078,10,"R",379,"R",0,"R",0,"R",0,"R",0,"R",0,"R",379
137078,20,"R",251,"R",0,"R",0,"R",0,"R",0,"R",0,"R",251
137078,30,"R",109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109
137078,40,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
137078,43,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
137096, 0,"R",240,"R",0,"R",0,"R",0,"R",0,"R",0,"R",240
137096,10,"R",240,"R",0,"R",0,"R",0,"R",0,"R",0,"R",240
137096,20,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
137096,30,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71
137148, 0,"R",7,"R",1,"R",2,"R",4,"R",0,"R",0,"R",0
137148,10,"R",7,"R",1,"R",2,"R",4,"R",0,"R",0,"R",0
137148,40,"R",7,"R",1,"R",2,"R",4,"R",0,"R",0,"R",0
137148,41,"R",7,"R",1,"R",2,"R",4,"R",0,"R",0,"R",0
137209, 0,"R",197,"R",0,"R",0,"R",0,"R",0,"R",0,"R",197
137209,10,"R",197,"R",0,"R",0,"R",0,"R",0,"R",0,"R",197
137209,20,"R",155,"R",0,"R",0,"R",0,"R",0,"R",0,"R",155
137209,30,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42
137272, 0,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
137272,10,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
137272,40,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
137272,42,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
137281, 0,"R",133,"R",16,"R",0,"R",0,"R",114,"R",0,"R",3
137281,10,"R",133,"R",16,"R",0,"R",0,"R",114,"R",0,"R",3
137281,20,"R",59,"R",16,"R",0,"R",0,"R",42,"R",0,"R",1
137281,30,"R",60,"R",0,"R",0,"R",0,"R",58,"R",0,"R",2
137281,40,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
137281,42,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
137315, 0,"R",65,"R",0,"R",0,"R",0,"R",65,"R",0,"R",0
137315,10,"R",65,"R",0,"R",0,"R",0,"R",65,"R",0,"R",0
137315,20,"R",47,"R",0,"R",0,"R",0,"R",47,"R",0,"R",0
137315,30,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
137351, 0,"R",1601,"R",416,"R",416,"R",490,"R",277,"R",2,"R",0
137351,10,"R",1601,"R",416,"R",416,"R",490,"R",277,"R",2,"R",0
137351,20,"R",698,"R",369,"R",326,"R",3,"R",0,"R",0,"R",0
137351,30,"R",289,"R",10,"R",24,"R",252,"R",3,"R",0,"R",0
137351,40,"R",614,"R",37,"R",66,"R",235,"R",274,"R",2,"R",0
137351,42,"R",614,"R",37,"R",66,"R",235,"R",274,"R",2,"R",0
137476, 0,"R",104,"R",48,"R",28,"R",24,"R",2,"R",1,"R",1
137476,10,"R",104,"R",48,"R",28,"R",24,"R",2,"R",1,"R",1
137476,20,"R",20,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0
137476,30,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0
137476,40,"R",81,"R",26,"R",27,"R",24,"R",2,"R",1,"R",1
137476,42,"R",81,"R",26,"R",27,"R",24,"R",2,"R",1,"R",1
137546, 0,"R",265,"R",112,"R",70,"R",47,"R",0,"R",0,"R",36
137546,10,"R",265,"R",112,"R",70,"R",47,"R",0,"R",0,"R",36
137546,20,"R",168,"R",110,"R",58,"R",0,"R",0,"R",0,"R",0
137546,30,"R",61,"R",2,"R",12,"R",47,"R",0,"R",0,"R",0
137546,40,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36
137546,42,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
137546,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
137564, 0,"R",117,"R",30,"R",41,"R",40,"R",6,"R",0,"R",0
137564,10,"R",117,"R",30,"R",41,"R",40,"R",6,"R",0,"R",0
137564,40,"R",117,"R",30,"R",41,"R",40,"R",6,"R",0,"R",0
137564,41,"R",55,"R",29,"R",26,"R",0,"R",0,"R",0,"R",0
137564,42,"R",61,"R",1,"R",14,"R",40,"R",6,"R",0,"R",0
137564,43,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
137759, 0,"R",192,"R",37,"R",13,"R",126,"R",12,"R",1,"R",3
137759,10,"R",192,"R",37,"R",13,"R",126,"R",12,"R",1,"R",3
137759,20,"R",137,"R",35,"R",13,"R",81,"R",7,"R",0,"R",1
137759,30,"R",50,"R",1,"R",0,"R",44,"R",3,"R",0,"R",2
137759,40,"R",5,"R",1,"R",0,"R",1,"R",2,"R",1,"R",0
137759,42,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
137759,43,"R",4,"R",0,"R",0,"R",1,"R",2,"R",1,"R",0
137777, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
137777,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
137777,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
137777,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
137801, 0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
137801,50,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
137810, 0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
137810,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
137847, 0,"R",282,"R",47,"R",107,"R",112,"R",16,"R",0,"R",0
137847,10,"R",282,"R",47,"R",107,"R",112,"R",16,"R",0,"R",0
137847,20,"R",156,"R",47,"R",105,"R",4,"R",0,"R",0,"R",0
137847,30,"R",67,"R",0,"R",2,"R",64,"R",1,"R",0,"R",0
137847,40,"R",59,"R",0,"R",0,"R",44,"R",15,"R",0,"R",0
137847,42,"R",59,"R",0,"R",0,"R",44,"R",15,"R",0,"R",0
137953, 0,"R",13,"R",3,"R",5,"R",4,"R",1,"R",0,"R",0
137953,10,"R",13,"R",3,"R",5,"R",4,"R",1,"R",0,"R",0
137953,40,"R",13,"R",3,"R",5,"R",4,"R",1,"R",0,"R",0
137953,42,"R",13,"R",3,"R",5,"R",4,"R",1,"R",0,"R",0
137962, 0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
137962,10,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
137962,40,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
137962,42,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
138187, 0,"R",495,"R",0,"R",0,"R",0,"R",0,"R",0,"R",495
138187,10,"R",495,"R",0,"R",0,"R",0,"R",0,"R",0,"R",495
138187,20,"R",334,"R",0,"R",0,"R",0,"R",0,"R",0,"R",334
138187,30,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"R",68
138187,40,"R",93,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93
138187,42,"R",81,"R",0,"R",0,"R",0,"R",0,"R",0,"R",81
138187,43,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
138275, 0,"R",43,"R",7,"R",7,"R",16,"R",12,"R",0,"R",1
138275,10,"R",43,"R",7,"R",7,"R",16,"R",12,"R",0,"R",1
138275,40,"R",43,"R",7,"R",7,"R",16,"R",12,"R",0,"R",1
138275,42,"R",43,"R",7,"R",7,"R",16,"R",12,"R",0,"R",1
138293, 0,"R",21,"R",4,"R",6,"R",11,"R",0,"R",0,"R",0
138293,10,"R",21,"R",4,"R",6,"R",11,"R",0,"R",0,"R",0
138293,40,"R",21,"R",4,"R",6,"R",11,"R",0,"R",0,"R",0
138293,42,"R",21,"R",4,"R",6,"R",11,"R",0,"R",0,"R",0
138309, 0,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
138309,10,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
138309,40,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
138309,41,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
138354, 0,"R",319,"R",73,"R",71,"R",98,"R",45,"R",32,"R",0
138354,10,"R",319,"R",73,"R",71,"R",98,"R",45,"R",32,"R",0
138354,20,"R",147,"R",71,"R",70,"R",6,"R",0,"R",0,"R",0
138354,30,"R",79,"R",1,"R",0,"R",78,"R",0,"R",0,"R",0
138354,40,"R",93,"R",1,"R",1,"R",14,"R",45,"R",32,"R",0
138354,41,"R",2,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0
138354,42,"R",26,"R",0,"R",0,"R",1,"R",15,"R",10,"R",0
138354,43,"R",65,"R",0,"R",1,"R",13,"R",29,"R",22,"R",0
138558, 0,"R",102,"R",15,"R",21,"R",48,"R",7,"R",10,"R",1
138558,10,"R",101,"R",15,"R",21,"R",48,"R",7,"R",10,"R",0
138558,20,"R",47,"R",14,"R",17,"R",16,"R",0,"R",0,"R",0
138558,30,"R",42,"R",1,"R",4,"R",32,"R",5,"R",0,"R",0
138558,40,"R",12,"R",0,"R",0,"R",0,"R",2,"R",10,"R",0
138558,42,"R",12,"R",0,"R",0,"R",0,"R",2,"R",10,"R",0
138558,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
138600, 0,"R",73,"R",34,"R",26,"R",13,"R",0,"R",0,"R",0
138600,10,"R",73,"R",34,"R",26,"R",13,"R",0,"R",0,"R",0
138600,20,"R",58,"R",34,"R",24,"R",0,"R",0,"R",0,"R",0
138600,30,"R",15,"R",0,"R",2,"R",13,"R",0,"R",0,"R",0
138655, 0,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
138655,10,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
138655,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
138655,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
138682, 0,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
138682,50,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
138691, 0,"R",159,"R",7,"R",17,"R",68,"R",62,"R",0,"R",5
138691,10,"R",154,"R",7,"R",17,"R",68,"R",62,"R",0,"R",0
138691,20,"R",38,"R",5,"R",13,"R",20,"R",0,"R",0,"R",0
138691,30,"R",41,"R",1,"R",4,"R",32,"R",4,"R",0,"R",0
138691,40,"R",75,"R",1,"R",0,"R",16,"R",58,"R",0,"R",0
138691,42,"R",73,"R",1,"R",0,"R",16,"R",56,"R",0,"R",0
138691,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
138691,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
138716, 0,"R",183,"R",31,"R",45,"R",77,"R",19,"R",0,"R",11
138716,10,"R",172,"R",31,"R",45,"R",77,"R",19,"R",0,"R",0
138716,20,"R",67,"R",30,"R",29,"R",8,"R",0,"R",0,"R",0
138716,30,"R",64,"R",1,"R",14,"R",47,"R",2,"R",0,"R",0
138716,40,"R",41,"R",0,"R",2,"R",22,"R",17,"R",0,"R",0
138716,42,"R",39,"R",0,"R",2,"R",21,"R",16,"R",0,"R",0
138716,43,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
138716,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
138761, 0,"R",17,"R",0,"R",6,"R",11,"R",0,"R",0,"R",0
138761,10,"R",17,"R",0,"R",6,"R",11,"R",0,"R",0,"R",0
138761,20,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0
138761,30,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0
138761,40,"R",8,"R",0,"R",2,"R",6,"R",0,"R",0,"R",0
138761,42,"R",5,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0
138761,43,"R",3,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0
138789, 0,"R",265,"R",50,"R",60,"R",81,"R",34,"R",38,"R",2
138789,10,"R",265,"R",50,"R",60,"R",81,"R",34,"R",38,"R",2
138789,20,"R",114,"R",49,"R",57,"R",8,"R",0,"R",0,"R",0
138789,30,"R",62,"R",1,"R",3,"R",58,"R",0,"R",0,"R",0
138789,40,"R",89,"R",0,"R",0,"R",15,"R",34,"R",38,"R",2
138789,42,"R",89,"R",0,"R",0,"R",15,"R",34,"R",38,"R",2
138813, 0,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
138813,10,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
138813,40,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
138813,41,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
138840, 0,"R",95,"R",0,"R",0,"R",0,"R",95,"R",0,"R",0
138840,10,"R",95,"R",0,"R",0,"R",0,"R",95,"R",0,"R",0
138840,40,"R",95,"R",0,"R",0,"R",0,"R",95,"R",0,"R",0
138840,41,"R",86,"R",0,"R",0,"R",0,"R",86,"R",0,"R",0
138840,42,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
138868, 0,"R",32,"R",15,"R",3,"R",5,"R",8,"R",0,"R",1
138868,10,"R",31,"R",15,"R",3,"R",5,"R",8,"R",0,"R",0
138868,40,"R",31,"R",15,"R",3,"R",5,"R",8,"R",0,"R",0
138868,42,"R",31,"R",15,"R",3,"R",5,"R",8,"R",0,"R",0
138868,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
138901, 0,"R",76,"R",7,"R",11,"R",28,"R",1,"R",20,"R",9
138901,10,"R",76,"R",7,"R",11,"R",28,"R",1,"R",20,"R",9
138901,20,"R",18,"R",6,"R",10,"R",2,"R",0,"R",0,"R",0
138901,30,"R",23,"R",1,"R",1,"R",21,"R",0,"R",0,"R",0
138901,40,"R",35,"R",0,"R",0,"R",5,"R",1,"R",20,"R",9
138901,42,"R",35,"R",0,"R",0,"R",5,"R",1,"R",20,"R",9
138929, 0,"R",27,"R",6,"R",19,"R",2,"R",0,"R",0,"R",0
138929,10,"R",27,"R",6,"R",19,"R",2,"R",0,"R",0,"R",0
138929,20,"R",20,"R",6,"R",14,"R",0,"R",0,"R",0,"R",0
138929,30,"R",5,"R",0,"R",3,"R",2,"R",0,"R",0,"R",0
138929,40,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
138929,42,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
138947, 0,"R",171,"R",41,"R",60,"R",48,"R",14,"R",7,"R",1
138947,10,"R",171,"R",41,"R",60,"R",48,"R",14,"R",7,"R",1
138947,20,"R",115,"R",40,"R",51,"R",22,"R",1,"R",1,"R",0
138947,30,"R",18,"R",0,"R",7,"R",11,"R",0,"R",0,"R",0
138947,40,"R",38,"R",1,"R",2,"R",15,"R",13,"R",6,"R",1
138947,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
138947,43,"R",37,"R",1,"R",2,"R",14,"R",13,"R",6,"R",1
138956, 0,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
138956,10,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
138956,40,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
138956,42,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
139010, 0,"R",64,"R",9,"R",19,"R",17,"R",19,"R",0,"R",0
139010,10,"R",64,"R",9,"R",19,"R",17,"R",19,"R",0,"R",0
139010,20,"R",18,"R",6,"R",11,"R",1,"R",0,"R",0,"R",0
139010,30,"R",35,"R",3,"R",8,"R",11,"R",13,"R",0,"R",0
139010,40,"R",11,"R",0,"R",0,"R",5,"R",6,"R",0,"R",0
139010,42,"R",11,"R",0,"R",0,"R",5,"R",6,"R",0,"R",0
139074, 0,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
139074,10,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
139074,40,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
139074,41,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
139144, 0,"R",165,"R",35,"R",55,"R",54,"R",2,"R",19,"R",0
139144,10,"R",165,"R",35,"R",55,"R",54,"R",2,"R",19,"R",0
139144,20,"R",88,"R",34,"R",53,"R",1,"R",0,"R",0,"R",0
139144,30,"R",31,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0
139144,40,"R",46,"R",1,"R",1,"R",23,"R",2,"R",19,"R",0
139144,42,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
139144,43,"R",45,"R",1,"R",1,"R",23,"R",2,"R",18,"R",0
139153, 0,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0,"R",0
139153,10,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0,"R",0
139153,40,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0,"R",0
139153,41,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0,"R",0
139199, 0,"R",112,"R",32,"R",28,"R",47,"R",5,"R",0,"R",0
139199,10,"R",112,"R",32,"R",28,"R",47,"R",5,"R",0,"R",0
139199,40,"R",112,"R",32,"R",28,"R",47,"R",5,"R",0,"R",0
139199,41,"R",59,"R",25,"R",15,"R",19,"R",0,"R",0,"R",0
139199,42,"R",53,"R",7,"R",13,"R",28,"R",5,"R",0,"R",0
139205, 0,"R",26,"R",5,"R",9,"R",12,"R",0,"R",0,"R",0
139205,10,"R",26,"R",5,"R",9,"R",12,"R",0,"R",0,"R",0
139205,40,"R",26,"R",5,"R",9,"R",12,"R",0,"R",0,"R",0
139205,41,"R",26,"R",5,"R",9,"R",12,"R",0,"R",0,"R",0
139214, 0,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
139214,10,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
139214,40,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
139214,41,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
139250, 0,"R",87,"R",8,"R",19,"R",50,"R",7,"R",3,"R",0
139250,10,"R",87,"R",8,"R",19,"R",50,"R",7,"R",3,"R",0
139250,20,"R",21,"R",7,"R",14,"R",0,"R",0,"R",0,"R",0
139250,30,"R",33,"R",1,"R",1,"R",31,"R",0,"R",0,"R",0
139250,40,"R",33,"R",0,"R",4,"R",19,"R",7,"R",3,"R",0
139250,42,"R",33,"R",0,"R",4,"R",19,"R",7,"R",3,"R",0
139278, 0,"R",139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",139
139278,10,"R",139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",139
139278,40,"R",139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",139
139278,41,"R",139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",139
139287, 0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
139287,10,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
139287,40,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
139287,42,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
139311, 0,"R",229,"R",44,"R",68,"R",68,"R",16,"R",29,"R",4
139311,10,"R",228,"R",44,"R",68,"R",68,"R",16,"R",29,"R",3
139311,20,"R",104,"R",43,"R",61,"R",0,"R",0,"R",0,"R",0
139311,30,"R",66,"R",1,"R",6,"R",59,"R",0,"R",0,"R",0
139311,40,"R",58,"R",0,"R",1,"R",9,"R",16,"R",29,"R",3
139311,42,"R",58,"R",0,"R",1,"R",9,"R",16,"R",29,"R",3
139311,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
139348, 0,"R",22,"R",6,"R",10,"R",5,"R",1,"R",0,"R",0
139348,10,"R",22,"R",6,"R",10,"R",5,"R",1,"R",0,"R",0
139348,20,"R",15,"R",6,"R",9,"R",0,"R",0,"R",0,"R",0
139348,30,"R",5,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0
139348,40,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
139348,41,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
139357, 0,"R",77,"R",0,"R",0,"R",0,"R",77,"R",0,"R",0
